airline,flightId,scheduleDateTime,estimatedDateTime,airport,chkinrange,gatenumber,codeshare,masterflightid,remark,airportCode,terminalid,target_airport_code
트리니티항공,TW247,202609241815,202609241815,도쿄/나리타,A01-C34,,Master,,,NRT,P02,NRT
아시아나항공,OZ108,202609241830,202609241830,도쿄/나리타,G17-J40,,Master,,,NRT,P03,NRT
에티하드 항공,EY8455,202609241830,202609241830,도쿄/나리타,G17-J40,,Slave,OZ108,,NRT,P03,NRT
전일본공수,NH6978,202609241830,202609241830,도쿄/나리타,G17-J40,,Slave,OZ108,,NRT,P03,NRT
유나이티드항공,UA7297,202609241830,202609241830,도쿄/나리타,G17-J40,,Slave,OZ108,,NRT,P03,NRT
대한항공,KE5497,202609241830,202609241830,도쿄/나리타,G17-J40,,Slave,OZ108,,NRT,P03,NRT
대한항공,KE705,202609241835,202609241835,도쿄/나리타,A B C D,,Master,,,NRT,P03,NRT
에어 프랑스,AF5376,202609241835,202609241835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
아에로멕시코,AM6700,202609241835,202609241835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
델타항공,DL7781,202609241835,202609241835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
일본항공,JL5206,202609241835,202609241835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
버진 애틀랜틱 항공,VS5503,202609241835,202609241835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
아시아나항공,OZ9851,202609241835,202609241835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
트리니티항공,TW249,202609242010,202609242010,도쿄/나리타,A01-C34,,Master,,,NRT,P02,NRT
에어부산,BX164,202609250710,202609250710,도쿄/나리타,E11-E19,,Master,,,NRT,P03,NRT
이스타항공,ZE605,202609250725,202609250725,도쿄/나리타,F19-G13,,Master,,,NRT,P02,NRT
진에어,LJ201,202609250725,202609250725,도쿄/나리타,E21-F17,,Master,,,NRT,P03,NRT
대한항공,KE5741,202609250725,202609250725,도쿄/나리타,E21-F17,,Slave,LJ201,,NRT,P03,NRT
진에어,LJ203,202609250755,202609250755,도쿄/나리타,E21-F17,,Master,,,NRT,P03,NRT
이스타항공,ZE601,202609250800,202609250800,도쿄/나리타,F19-G13,,Master,,,NRT,P02,NRT
에어서울,RS705,202609250810,202609250810,도쿄/나리타,E01-E10,,Master,,,NRT,P03,NRT
제주항공,7C1101,202609250810,202609250810,도쿄/나리타,L13-L36,,Master,,,NRT,P02,NRT
아시아나항공,OZ102,202609250825,202609250825,도쿄/나리타,G17-J40,,Master,,,NRT,P03,NRT
에티하드 항공,EY8453,202609250825,202609250825,도쿄/나리타,G17-J40,,Slave,OZ102,,NRT,P03,NRT
전일본공수,NH6972,202609250825,202609250825,도쿄/나리타,G17-J40,,Slave,OZ102,,NRT,P03,NRT
에어 뉴질랜드,NZ4060,202609250825,202609250825,도쿄/나리타,G17-J40,,Slave,OZ102,,NRT,P03,NRT
유나이티드항공,UA7318,202609250825,202609250825,도쿄/나리타,G17-J40,,Slave,OZ102,,NRT,P03,NRT
대한항공,KE5703,202609250825,202609250825,도쿄/나리타,G17-J40,,Slave,OZ102,,NRT,P03,NRT
트리니티항공,TW241,202609250835,202609250835,도쿄/나리타,A01-C34,,Master,,,NRT,P02,NRT
에어프레미아,YP731,202609250850,202609250850,도쿄/나리타,C05-C31,,Master,,,NRT,P01,NRT
에어서울,RS701,202609250920,202609250920,도쿄/나리타,E01-E10,,Master,,,NRT,P03,NRT
진에어,LJ205,202609250945,202609250945,도쿄/나리타,E21-F17,,Master,,,NRT,P03,NRT
제주항공,7C1175,202609250945,202609250945,도쿄/나리타,L13-L36,,Master,,,NRT,P02,NRT
파라타항공,WE501,202609250950,202609250950,도쿄/나리타,B21-B32,,Master,,,NRT,P02,NRT
대한항공,KE703,202609251010,202609251010,도쿄/나리타,A B C D,,Master,,,NRT,P03,NRT
델타항공,DL7779,202609251010,202609251010,도쿄/나리타,A B C D,,Slave,KE703,,NRT,P03,NRT
아에로멕시코,AM6750,202609251010,202609251010,도쿄/나리타,A B C D,,Slave,KE703,,NRT,P03,NRT
에어 타히티 누이,TN1577,202609251010,202609251010,도쿄/나리타,A B C D,,Slave,KE703,,NRT,P03,NRT
일본항공,JL5202,202609251010,202609251010,도쿄/나리타,A B C D,,Slave,KE703,,NRT,P03,NRT
아시아나항공,OZ9843,202609251010,202609251010,도쿄/나리타,A B C D,,Slave,KE703,,NRT,P03,NRT
트리니티항공,TW243,202609251020,202609251020,도쿄/나리타,A01-C34,,Master,,,NRT,P02,NRT
제주항공,7C1103,202609251025,202609251025,도쿄/나리타,L13-L36,,Master,,,NRT,P02,NRT
이스타항공,ZE609,202609251030,202609251030,도쿄/나리타,F19-G13,,Master,,,NRT,P02,NRT
파라타항공,WE503,202609251120,202609251120,도쿄/나리타,B21-B32,,Master,,,NRT,P02,NRT
집에어,ZG046,202609251255,202609251255,도쿄/나리타,K10-K16,,Master,,,NRT,P02,NRT
대한항공,KE711,202609251300,202609251300,도쿄/나리타,A B C D,,Master,,,NRT,P03,NRT
델타항공,DL7895,202609251300,202609251300,도쿄/나리타,A B C D,,Slave,KE711,,NRT,P03,NRT
아에로멕시코,AM6705,202609251300,202609251300,도쿄/나리타,A B C D,,Slave,KE711,,NRT,P03,NRT
버진 애틀랜틱 항공,VS5541,202609251300,202609251300,도쿄/나리타,A B C D,,Slave,KE711,,NRT,P03,NRT
에어 타히티 누이,TN1575,202609251300,202609251300,도쿄/나리타,A B C D,,Slave,KE711,,NRT,P03,NRT
일본항공,JL5250,202609251300,202609251300,도쿄/나리타,A B C D,,Slave,KE711,,NRT,P03,NRT
에어 프랑스,AF7904,202609251300,202609251300,도쿄/나리타,A B C D,,Slave,KE711,,NRT,P03,NRT
아시아나항공,OZ9845,202609251300,202609251300,도쿄/나리타,A B C D,,Slave,KE711,,NRT,P03,NRT
제주항공,7C1105,202609251320,202609251320,도쿄/나리타,L13-L36,,Master,,,NRT,P02,NRT
피치항공,MM652,202609251335,202609251335,도쿄/나리타,K29-K34,,Master,,,NRT,P02,NRT
제주항공,7C1171,202609251345,202609251345,도쿄/나리타,L13-L36,,Master,,,NRT,P02,NRT
에어프레미아,YP735,202609251350,202609251350,도쿄/나리타,C03-C31,,Master,,,NRT,P01,NRT
이스타항공,ZE607,202609251410,202609251410,도쿄/나리타,F22-G13,,Master,,,NRT,P02,NRT
진에어,LJ209,202609251445,202609251445,도쿄/나리타,E21-F17,,Master,,,NRT,P03,NRT
대한항공,KE707,202609251445,202609251445,도쿄/나리타,A B C D,,Master,,,NRT,P03,NRT
아시아나항공,OZ9847,202609251445,202609251445,도쿄/나리타,A B C D,,Slave,KE707,,NRT,P03,NRT
대한항공,KE5093,202609251445,202609251445,도쿄/나리타,E21-F17,,Slave,LJ209,,NRT,P03,NRT
제주항공,7C1107,202609251500,202609251500,도쿄/나리타,L13-L36,,Master,,,NRT,P02,NRT
트리니티항공,TW245,202609251500,202609251500,도쿄/나리타,A01-C34,,Master,,,NRT,P02,NRT
집에어,ZG044,202609251505,202609251505,도쿄/나리타,K10-K16,,Master,,,NRT,P02,NRT
이스타항공,ZE603,202609251510,202609251510,도쿄/나리타,F22-G13,,Master,,,NRT,P02,NRT
진에어,LJ211,202609251535,202609251535,도쿄/나리타,E21-F17,,Master,,,NRT,P03,NRT
아시아나항공,OZ106,202609251545,202609251545,도쿄/나리타,G17-J40,,Master,,,NRT,P03,NRT
에티하드 항공,EY8454,202609251545,202609251545,도쿄/나리타,G17-J40,,Slave,OZ106,,NRT,P03,NRT
전일본공수,NH6976,202609251545,202609251545,도쿄/나리타,G17-J40,,Slave,OZ106,,NRT,P03,NRT
에어 뉴질랜드,NZ4056,202609251545,202609251545,도쿄/나리타,G17-J40,,Slave,OZ106,,NRT,P03,NRT
유나이티드항공,UA7322,202609251545,202609251545,도쿄/나리타,G17-J40,,Slave,OZ106,,NRT,P03,NRT
대한항공,KE5495,202609251545,202609251545,도쿄/나리타,G17-J40,,Slave,OZ106,,NRT,P03,NRT
에어부산,BX166,202609251615,202609251615,도쿄/나리타,E11-E19,,Master,,,NRT,P03,NRT
제주항공,7C1109,202609251625,202609251625,도쿄/나리타,L13-L36,,Master,,,NRT,P02,NRT
에어서울,RS703,202609251645,202609251645,도쿄/나리타,E01-E10,,Master,,,NRT,P03,NRT
에티오피아항공,ET672,202609251715,202609251715,도쿄/나리타,D19-D23,,Master,,,NRT,P01,NRT
대한항공,KE713,202609251715,202609251715,도쿄/나리타,A B C D,,Master,,,NRT,P03,NRT
전일본공수,NH5340,202609251715,202609251715,도쿄/나리타,D19-D23,,Slave,ET672,,NRT,P01,NRT
에어 프랑스,AF5378,202609251715,202609251715,도쿄/나리타,A B C D,,Slave,KE713,,NRT,P03,NRT
아에로멕시코,AM6752,202609251715,202609251715,도쿄/나리타,A B C D,,Slave,KE713,,NRT,P03,NRT
델타항공,DL7897,202609251715,202609251715,도쿄/나리타,A B C D,,Slave,KE713,,NRT,P03,NRT
일본항공,JL5252,202609251715,202609251715,도쿄/나리타,A B C D,,Slave,KE713,,NRT,P03,NRT
아시아나항공,OZ9849,202609251715,202609251715,도쿄/나리타,A B C D,,Slave,KE713,,NRT,P03,NRT
트리니티항공,TW247,202609251815,202609251815,도쿄/나리타,A01-C34,,Master,,,NRT,P02,NRT
아시아나항공,OZ108,202609251830,202609251830,도쿄/나리타,G17-J40,,Master,,,NRT,P03,NRT
에티하드 항공,EY8455,202609251830,202609251830,도쿄/나리타,G17-J40,,Slave,OZ108,,NRT,P03,NRT
전일본공수,NH6978,202609251830,202609251830,도쿄/나리타,G17-J40,,Slave,OZ108,,NRT,P03,NRT
유나이티드항공,UA7297,202609251830,202609251830,도쿄/나리타,G17-J40,,Slave,OZ108,,NRT,P03,NRT
대한항공,KE5497,202609251830,202609251830,도쿄/나리타,G17-J40,,Slave,OZ108,,NRT,P03,NRT
대한항공,KE705,202609251835,202609251835,도쿄/나리타,A B C D,,Master,,,NRT,P03,NRT
에어 프랑스,AF5376,202609251835,202609251835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
아에로멕시코,AM6700,202609251835,202609251835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
델타항공,DL7781,202609251835,202609251835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
일본항공,JL5206,202609251835,202609251835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
버진 애틀랜틱 항공,VS5503,202609251835,202609251835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
아시아나항공,OZ9851,202609251835,202609251835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
트리니티항공,TW249,202609252010,202609252010,도쿄/나리타,A01-C34,,Master,,,NRT,P02,NRT
에어부산,BX164,202609260710,202609260710,도쿄/나리타,E11-E19,,Master,,,NRT,P03,NRT
이스타항공,ZE605,202609260725,202609260725,도쿄/나리타,F19-G13,,Master,,,NRT,P02,NRT
진에어,LJ201,202609260725,202609260725,도쿄/나리타,E21-F17,,Master,,,NRT,P03,NRT
대한항공,KE5741,202609260725,202609260725,도쿄/나리타,E21-F17,,Slave,LJ201,,NRT,P03,NRT
진에어,LJ203,202609260755,202609260755,도쿄/나리타,E21-F17,,Master,,,NRT,P03,NRT
이스타항공,ZE601,202609260800,202609260800,도쿄/나리타,F19-G13,,Master,,,NRT,P02,NRT
에어서울,RS705,202609260810,202609260810,도쿄/나리타,E01-E10,,Master,,,NRT,P03,NRT
제주항공,7C1101,202609260810,202609260810,도쿄/나리타,L13-L36,,Master,,,NRT,P02,NRT
아시아나항공,OZ102,202609260825,202609260825,도쿄/나리타,G17-J40,,Master,,,NRT,P03,NRT
에티하드 항공,EY8453,202609260825,202609260825,도쿄/나리타,G17-J40,,Slave,OZ102,,NRT,P03,NRT
전일본공수,NH6972,202609260825,202609260825,도쿄/나리타,G17-J40,,Slave,OZ102,,NRT,P03,NRT
에어 뉴질랜드,NZ4060,202609260825,202609260825,도쿄/나리타,G17-J40,,Slave,OZ102,,NRT,P03,NRT
유나이티드항공,UA7318,202609260825,202609260825,도쿄/나리타,G17-J40,,Slave,OZ102,,NRT,P03,NRT
대한항공,KE5703,202609260825,202609260825,도쿄/나리타,G17-J40,,Slave,OZ102,,NRT,P03,NRT
트리니티항공,TW241,202609260835,202609260835,도쿄/나리타,A01-C34,,Master,,,NRT,P02,NRT
에어프레미아,YP731,202609260850,202609260850,도쿄/나리타,C12-C31,,Master,,,NRT,P01,NRT
에어서울,RS701,202609260920,202609260920,도쿄/나리타,E01-E10,,Master,,,NRT,P03,NRT
진에어,LJ205,202609260945,202609260945,도쿄/나리타,E21-F17,,Master,,,NRT,P03,NRT
제주항공,7C1175,202609260945,202609260945,도쿄/나리타,L13-L36,,Master,,,NRT,P02,NRT
파라타항공,WE501,202609260950,202609260950,도쿄/나리타,B21-B32,,Master,,,NRT,P02,NRT
대한항공,KE703,202609261010,202609261010,도쿄/나리타,A B C D,,Master,,,NRT,P03,NRT
델타항공,DL7779,202609261010,202609261010,도쿄/나리타,A B C D,,Slave,KE703,,NRT,P03,NRT
아에로멕시코,AM6750,202609261010,202609261010,도쿄/나리타,A B C D,,Slave,KE703,,NRT,P03,NRT
에어 타히티 누이,TN1577,202609261010,202609261010,도쿄/나리타,A B C D,,Slave,KE703,,NRT,P03,NRT
일본항공,JL5202,202609261010,202609261010,도쿄/나리타,A B C D,,Slave,KE703,,NRT,P03,NRT
아시아나항공,OZ9843,202609261010,202609261010,도쿄/나리타,A B C D,,Slave,KE703,,NRT,P03,NRT
트리니티항공,TW243,202609261020,202609261020,도쿄/나리타,A01-C34,,Master,,,NRT,P02,NRT
제주항공,7C1103,202609261025,202609261025,도쿄/나리타,L13-L36,,Master,,,NRT,P02,NRT
이스타항공,ZE609,202609261030,202609261030,도쿄/나리타,F19-G13,,Master,,,NRT,P02,NRT
파라타항공,WE503,202609261120,202609261120,도쿄/나리타,B21-B32,,Master,,,NRT,P02,NRT
집에어,ZG046,202609261255,202609261255,도쿄/나리타,K10-K16,,Master,,,NRT,P02,NRT
대한항공,KE711,202609261300,202609261300,도쿄/나리타,A B C D,,Master,,,NRT,P03,NRT
델타항공,DL7895,202609261300,202609261300,도쿄/나리타,A B C D,,Slave,KE711,,NRT,P03,NRT
아에로멕시코,AM6705,202609261300,202609261300,도쿄/나리타,A B C D,,Slave,KE711,,NRT,P03,NRT
버진 애틀랜틱 항공,VS5541,202609261300,202609261300,도쿄/나리타,A B C D,,Slave,KE711,,NRT,P03,NRT
에어 타히티 누이,TN1575,202609261300,202609261300,도쿄/나리타,A B C D,,Slave,KE711,,NRT,P03,NRT
일본항공,JL5250,202609261300,202609261300,도쿄/나리타,A B C D,,Slave,KE711,,NRT,P03,NRT
에어 프랑스,AF7904,202609261300,202609261300,도쿄/나리타,A B C D,,Slave,KE711,,NRT,P03,NRT
아시아나항공,OZ9845,202609261300,202609261300,도쿄/나리타,A B C D,,Slave,KE711,,NRT,P03,NRT
제주항공,7C1105,202609261320,202609261320,도쿄/나리타,L13-L36,,Master,,,NRT,P02,NRT
피치항공,MM652,202609261335,202609261335,도쿄/나리타,K29-K34,,Master,,,NRT,P02,NRT
제주항공,7C1171,202609261345,202609261345,도쿄/나리타,L13-L36,,Master,,,NRT,P02,NRT
에어프레미아,YP735,202609261350,202609261350,도쿄/나리타,C05-C31,,Master,,,NRT,P01,NRT
이스타항공,ZE607,202609261410,202609261410,도쿄/나리타,F22-G13,,Master,,,NRT,P02,NRT
진에어,LJ209,202609261445,202609261445,도쿄/나리타,E21-F17,,Master,,,NRT,P03,NRT
대한항공,KE707,202609261445,202609261445,도쿄/나리타,A B C D,,Master,,,NRT,P03,NRT
아시아나항공,OZ9847,202609261445,202609261445,도쿄/나리타,A B C D,,Slave,KE707,,NRT,P03,NRT
대한항공,KE5093,202609261445,202609261445,도쿄/나리타,E21-F17,,Slave,LJ209,,NRT,P03,NRT
제주항공,7C1107,202609261500,202609261500,도쿄/나리타,L13-L36,,Master,,,NRT,P02,NRT
트리니티항공,TW245,202609261500,202609261500,도쿄/나리타,A01-C34,,Master,,,NRT,P02,NRT
집에어,ZG044,202609261505,202609261505,도쿄/나리타,K10-K16,,Master,,,NRT,P02,NRT
이스타항공,ZE603,202609261510,202609261510,도쿄/나리타,F22-G13,,Master,,,NRT,P02,NRT
진에어,LJ211,202609261535,202609261535,도쿄/나리타,E21-F17,,Master,,,NRT,P03,NRT
아시아나항공,OZ106,202609261545,202609261545,도쿄/나리타,G17-J40,,Master,,,NRT,P03,NRT
에티하드 항공,EY8454,202609261545,202609261545,도쿄/나리타,G17-J40,,Slave,OZ106,,NRT,P03,NRT
전일본공수,NH6976,202609261545,202609261545,도쿄/나리타,G17-J40,,Slave,OZ106,,NRT,P03,NRT
에어 뉴질랜드,NZ4056,202609261545,202609261545,도쿄/나리타,G17-J40,,Slave,OZ106,,NRT,P03,NRT
유나이티드항공,UA7322,202609261545,202609261545,도쿄/나리타,G17-J40,,Slave,OZ106,,NRT,P03,NRT
대한항공,KE5495,202609261545,202609261545,도쿄/나리타,G17-J40,,Slave,OZ106,,NRT,P03,NRT
에어부산,BX166,202609261615,202609261615,도쿄/나리타,E11-E19,,Master,,,NRT,P03,NRT
제주항공,7C1109,202609261625,202609261625,도쿄/나리타,L13-L36,,Master,,,NRT,P02,NRT
에어서울,RS703,202609261645,202609261645,도쿄/나리타,E01-E10,,Master,,,NRT,P03,NRT
에티오피아항공,ET672,202609261715,202609261715,도쿄/나리타,D19-D23,,Master,,,NRT,P01,NRT
대한항공,KE713,202609261715,202609261715,도쿄/나리타,A B C D,,Master,,,NRT,P03,NRT
전일본공수,NH5340,202609261715,202609261715,도쿄/나리타,D19-D23,,Slave,ET672,,NRT,P01,NRT
에어 프랑스,AF5378,202609261715,202609261715,도쿄/나리타,A B C D,,Slave,KE713,,NRT,P03,NRT
아에로멕시코,AM6752,202609261715,202609261715,도쿄/나리타,A B C D,,Slave,KE713,,NRT,P03,NRT
델타항공,DL7897,202609261715,202609261715,도쿄/나리타,A B C D,,Slave,KE713,,NRT,P03,NRT
일본항공,JL5252,202609261715,202609261715,도쿄/나리타,A B C D,,Slave,KE713,,NRT,P03,NRT
아시아나항공,OZ9849,202609261715,202609261715,도쿄/나리타,A B C D,,Slave,KE713,,NRT,P03,NRT
트리니티항공,TW247,202609261815,202609261815,도쿄/나리타,A01-C34,,Master,,,NRT,P02,NRT
아시아나항공,OZ108,202609261830,202609261830,도쿄/나리타,G17-J40,,Master,,,NRT,P03,NRT
에티하드 항공,EY8455,202609261830,202609261830,도쿄/나리타,G17-J40,,Slave,OZ108,,NRT,P03,NRT
전일본공수,NH6978,202609261830,202609261830,도쿄/나리타,G17-J40,,Slave,OZ108,,NRT,P03,NRT
유나이티드항공,UA7297,202609261830,202609261830,도쿄/나리타,G17-J40,,Slave,OZ108,,NRT,P03,NRT
대한항공,KE5497,202609261830,202609261830,도쿄/나리타,G17-J40,,Slave,OZ108,,NRT,P03,NRT
대한항공,KE705,202609261835,202609261835,도쿄/나리타,A B C D,,Master,,,NRT,P03,NRT
에어 프랑스,AF5376,202609261835,202609261835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
아에로멕시코,AM6700,202609261835,202609261835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
델타항공,DL7781,202609261835,202609261835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
일본항공,JL5206,202609261835,202609261835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
버진 애틀랜틱 항공,VS5503,202609261835,202609261835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
아시아나항공,OZ9851,202609261835,202609261835,도쿄/나리타,A B C D,,Slave,KE705,,NRT,P03,NRT
트리니티항공,TW249,202609262010,202609262010,도쿄/나리타,A01-C34,,Master,,,NRT,P02,NRT
에어부산,BX164,202609270710,202609270710,도쿄/나리타,E11-E19,,Master,,,NRT,P03,NRT
이스타항공,ZE605,202609270725,202609270725,도쿄/나리타,F19-G13,,Master,,,NRT,P02,NRT
진에어,LJ201,202609270725,202609270725,도쿄/나리타,E21-F17,,Master,,,NRT,P03,NRT
대한항공,KE5741,202609270725,202609270725,도쿄/나리타,E21-F17,,Slave,LJ201,,NRT,P03,NRT
진에어,LJ203,202609270755,202609270755,도쿄/나리타,E21-F17,,Master,,,NRT,P03,NRT
이스타항공,ZE601,202609270800,202609270800,도쿄/나리타,F19-G13,,Master,,,NRT,P02,NRT
에어서울,RS705,202609270810,202609270810,도쿄/나리타,E01-E10,,Master,,,NRT,P03,NRT
제주항공,7C1101,202609270810,202609270810,도쿄/나리타,L13-L36,,Master,,,NRT,P02,NRT
아시아나항공,OZ102,202609270825,202609270825,도쿄/나리타,G17-J40,,Master,,,NRT,P03,NRT
에티하드 항공,EY8453,202609270825,202609270825,도쿄/나리타,G17-J40,,Slave,OZ102,,NRT,P03,NRT
전일본공수,NH6972,202609270825,202609270825,도쿄/나리타,G17-J40,,Slave,OZ102,,NRT,P03,NRT
에어 뉴질랜드,NZ4060,202609270825,202609270825,도쿄/나리타,G17-J40,,Slave,OZ102,,NRT,P03,NRT
유나이티드항공,UA7318,202609270825,202609270825,도쿄/나리타,G17-J40,,Slave,OZ102,,NRT,P03,NRT
대한항공,KE5703,202609270825,202609270825,도쿄/나리타,G17-J40,,Slave,OZ102,,NRT,P03,NRT
트리니티항공,TW241,202609270835,202609270835,도쿄/나리타,A01-C34,,Master,,,NRT,P02,NRT
에어프레미아,YP731,202609270850,202609270850,도쿄/나리타,C05-C31,,Master,,,NRT,P01,NRT
에어서울,RS701,202609270920,202609270920,도쿄/나리타,E01-E10,,Master,,,NRT,P03,NRT
진에어,LJ205,202609270945,202609270945,도쿄/나리타,E21-F17,,Master,,,NRT,P03,NRT
제주항공,7C1175,202609270945,202609270945,도쿄/나리타,L13-L36,,Master,,,NRT,P02,NRT
파라타항공,WE501,202609270950,202609270950,도쿄/나리타,B21-B32,,Master,,,NRT,P02,NRT
대한항공,KE703,202609271010,202609271010,도쿄/나리타,A B C D,,Master,,,NRT,P03,NRT
델타항공,DL7779,202609271010,202609271010,도쿄/나리타,A B C D,,Slave,KE703,,NRT,P03,NRT
아에로멕시코,AM6750,202609271010,202609271010,도쿄/나리타,A B C D,,Slave,KE703,,NRT,P03,NRT
